Turn 9: first=40.20687498268671 ms; landing=329.20304164872505 ms; target=120 Hz; OS presentation gaps=[0.01667337500839494, 0.01667337500839494, 0.01667345833266154, 0.01667337497929111, 0.016673541686031967, 0.01667337497929111, 0.01667337500839494, 0.01667345833266154, 0.016673333331709728, 0.012504874990554526, 0.008336750004673377, 0.008336666680406779, 0.008337000006577, 0.008336291648447514, 0.008336750004673377, 0.008336750004673377, 0.008336666651302949, 0.008336666680406779, 0.00833679165225476, 0.008336541679454967, 0.008336750004673377, 0.008336666651302949, 0.008336750004673377, 0.008336625003721565, 0.00833679168135859]; callback delays=[0.00046812501386739314, 0.000620041653746739, 0.0006092916592024267, 0.0005249583336990327, 0.0005868333391845226, 0.0005276666488498449, 0.0005645416676998138, 0.0005198333237785846, 0.0006348750030156225, 0.0006171250133775175, 0.004860000015469268, 0.0051535833335947245, 0.00434645832865499, 0.005229333328315988, 0.004349124996224418, 0.005207541660638526, 0.004014749982161447, 0.003718375024618581, 0.0038659999845549464, 0.0051267916860524565, 0.0036610416718758643, 0.00381970833404921, 0.0036158750008326024, 0.003650958329671994, 0.0005055416550021619, 0.0004504583193920553] s; unpresented progress=[0.9649042530451821]

Command execution=19.08662499045022 ms
start=296.7358333407901ms; CPU=0.7998333312571049ms; GPU queue=0.38041663356125355ms; GPU=1.9742916920222342ms; target=312.8532500122674ms
start=305.1028333429713ms; CPU=0.7979166693985462ms; GPU queue=0.4237083194311708ms; GPU=1.9772499799728394ms; target=321.18991669267416ms

Turn 5: first=48.66479168413207 ms; landing=329.0791250183247 ms; target=120 Hz; OS presentation gaps=[0.016673333331709728, 0.016673541656928137, 0.01667345833266154, 0.016673333331709728, 0.01667337500839494, 0.016673416655976325, 0.016673416685080156, 0.016673416655976325, 0.016673333331709728, 0.016673416655976325, 0.016673416685080156, 0.012504999991506338, 0.008336666680406779, 0.008336624974617735, 0.008336750004673377, 0.008336625003721565, 0.008336666680406779, 0.008336750004673377, 0.008336624974617735, 0.008336750004673377, 0.008336750004673377, 0.008336625003721565]; callback delays=[0.00040354166412726045, 0.0006089166563469917, 0.0005515000084415078, 0.0005779583298135549, 0.0005130000063218176, 0.0005007500003557652, 0.0005123750015627593, 0.0005128333286847919, 0.0004932916781399399, 0.0005523333384189755, 0.0005855000053998083, 0.0005843333201482892, 0.006242708332138136, 0.0038969166635069996, 0.004452000022865832, 0.004038375016534701, 0.005360833340091631, 0.0036808750010095537, 0.003599791642045602, 0.0035955416678916663, 0.0035762083425652236, 0.0004310416697990149, 0.0004113333416171372] s; unpresented progress=[0.9474781548734902]

Command execution=18.505375017412007 ms
start=29.663374996744096ms; CPU=2.0140416745562106ms; GPU queue=0.7997083012014627ms; GPU=1.2590000114869326ms; target=44.49637501966208ms
start=38.81850000470877ms; CPU=1.059500005794689ms; GPU queue=0.49566663801670074ms; GPU=2.093208342557773ms; target=52.83304167096503ms
start=46.214375004637986ms; CPU=1.4645833289250731ms; GPU queue=0.5115416424814612ms; GPU=1.4853750180918723ms; target=61.16970835137181ms
start=54.31195834535174ms; CPU=1.2470416550058872ms; GPU queue=0.36087498301640153ms; GPU=2.1020416752435267ms; target=69.50637500267476ms
start=69.59483333048411ms; CPU=1.8407083407510072ms; GPU queue=0.44587498996406794ms; GPU=2.453208318911493ms; target=86.17970833438449ms
start=86.27316667116247ms; CPU=2.1934583492111415ms; GPU queue=0.7002499478403479ms; GPU=2.2434166749008ms; target=102.85304166609421ms
start=102.9545416822657ms; CPU=2.7734166651498526ms; GPU queue=0.23254164261743426ms; GPU=2.6093749911524355ms; target=119.52637499780394ms
start=119.63525001192465ms; CPU=3.0794166668783873ms; GPU queue=0.3064582997467369ms; GPU=3.034041670616716ms; target=136.19970832951367ms
start=136.30516667035408ms; CPU=3.6846250004600734ms; GPU queue=0.24333331384696066ms; GPU=3.649916674476117ms; target=152.8730416612234ms
start=152.985125023406ms; CPU=4.024708323413506ms; GPU queue=0.25183329125866294ms; GPU=3.7385833566077054ms; target=169.54637502203695ms
start=169.65200001141056ms; CPU=4.515666660154238ms; GPU queue=0.2648333029355854ms; GPU=3.570666682207957ms; target=186.21970835374668ms
start=186.32529166643508ms; CPU=4.630583338439465ms; GPU queue=0.2681249752640724ms; GPU=3.762916661798954ms; target=202.8930416854564ms
start=202.99641668680124ms; CPU=5.497291655046865ms; GPU queue=0.39358329377137125ms; GPU=3.917958354577422ms; target=219.56637501716614ms
start=219.66412500478327ms; CPU=5.317958333762363ms; GPU queue=0.38708330248482525ms; GPU=4.308333329390734ms; target=236.23970834887587ms
start=236.36058333795518ms; CPU=5.119500012369826ms; GPU queue=0.3864582977257669ms; GPU=3.8784583448432386ms; target=252.9130416805856ms
start=244.9577083461918ms; CPU=5.736958322813734ms; GPU queue=0.39708332042209804ms; GPU=3.3008749887812883ms; target=261.24970833188854ms
start=253.0994999979157ms; CPU=3.610958345234394ms; GPU queue=0.1900833158288151ms; GPU=2.623749984195456ms; target=269.5863750122953ms
start=261.52695834753104ms; CPU=4.075333330547437ms; GPU queue=0.25308330077677965ms; GPU=3.3776666678022593ms; target=277.92304166359827ms
start=269.93129166658036ms; CPU=3.6031666677445173ms; GPU queue=0.2045416331384331ms; GPU=3.2376666786149144ms; target=286.25970834400505ms
start=278.13895835424773ms; CPU=5.031749984482303ms; GPU queue=0.4192083142697811ms; GPU=3.1684583227615803ms; target=294.596374995308ms
start=286.65166668361053ms; CPU=3.194416669430211ms; GPU queue=0.1935416366904974ms; GPU=2.584041649242863ms; target=302.9330416757148ms
start=294.8597500217147ms; CPU=3.2635416428092867ms; GPU queue=0.15074998373165727ms; GPU=3.1801250006537884ms; target=311.2697083270177ms
start=303.0771666672081ms; CPU=3.3372916805092245ms; GPU queue=0.18870830535888672ms; GPU=3.11183332814835ms; target=319.6063750074245ms
start=311.4717083517462ms; CPU=3.293958317954093ms; GPU queue=0.16858329763635993ms; GPU=3.132000012556091ms; target=327.9430416878313ms

Turn 4: first=46.13474998041056 ms; landing=322.94320833170786 ms; target=120 Hz; OS presentation gaps=[0.008336708357091993, 0.008336708327988163, 0.008336666651302949, 0.008336708327988163, 0.008336708357091993, 0.008336708327988163, 0.008336666651302949, 0.008336625003721565, 0.008336666680406779, 0.008336750004673377, 0.008336708327988163, 0.008336666651302949, 0.00833679168135859, 0.008336583327036351, 0.008336750004673377, 0.008336708327988163, 0.008336625003721565, 0.008336708327988163, 0.008336750004673377, 0.008336750004673377, 0.008336541650351137, 0.00833679168135859, 0.008336583327036351, 0.00833679165225476, 0.008336708357091993, 0.008336666651302949, 0.008336666680406779, 0.00833679165225476, 0.008336666680406779, 0.008336708327988163, 0.008336583327036351, 0.00833679168135859, 0.008336708327988163]; callback delays=[0.00359279167605564, 0.003497708326904103, 0.0036138749856036156, 0.0036577499995473772, 0.0035860416828654706, 0.0035710833326447755, 0.0038423333317041397, 0.0029885416734032333, 0.0030386666767299175, 0.0028956666646990925, 0.002873166638892144, 0.0025255416694562882, 0.0026883750106208026, 0.0031200416560750455, 0.0031561666692141443, 0.0029647083138115704, 0.0027353333425708115, 0.0029428333218675107, 0.0023679166624788195, 0.00237070833100006, 0.0026741666661109775, 0.002055999997537583, 0.0015214583254419267, 0.0018215833406429738, 0.0016938333574216813, 0.0014840833318885416, 0.0012033333478029817, 0.0012586249795276672, 0.001981791661819443, 0.0010498333140276372, 0.0013204583374317735, 0.0010013749997597188, 0.0005602916644420475, 0.0005473333294503391] s; unpresented progress=[0.023818898170276225, 0.03849886517059627]

Command execution=12.522083328804001 ms
start=14.032999984920025ms; CPU=3.634916676674038ms; GPU queue=0.42695828597061336ms; GPU=3.4452916879672557ms; target=29.461333324434236ms
start=22.9397916700691ms; CPU=2.9339166649151593ms; GPU queue=0.8405416156165302ms; GPU=4.747500002849847ms; target=37.797999975737184ms
start=30.676333321025595ms; CPU=3.4235833445563912ms; GPU queue=0.49812495126388967ms; GPU=2.564499998698011ms; target=46.13466665614396ms
start=37.88912500021979ms; CPU=3.6056666576769203ms; GPU queue=0.1728333008941263ms; GPU=3.4710000036284328ms; target=54.47133330744691ms
start=46.22191665112041ms; CPU=3.393041668459773ms; GPU queue=0.17533331993035972ms; GPU=3.650458325864747ms; target=62.80799998785369ms
start=54.55025000264868ms; CPU=3.3037083339877427ms; GPU queue=0.17054163618013263ms; GPU=3.051541658351198ms; target=71.14466666826047ms
start=62.88741665775888ms; CPU=3.4043749910779297ms; GPU queue=0.1937083143275231ms; GPU=3.6252916615922004ms; target=79.48133331956342ms
start=71.21637498494238ms; CPU=3.471750009339303ms; GPU queue=0.18199995975010097ms; GPU=3.6030416667927057ms; target=87.8179999999702ms
start=79.56104166805744ms; CPU=3.392666665604338ms; GPU queue=0.2622082829475403ms; GPU=3.4673750051297247ms; target=96.15466665127315ms
start=87.89458332466893ms; CPU=3.3830416796263307ms; GPU queue=0.17837496125139296ms; GPU=3.555625007720664ms; target=104.49133333167993ms
start=96.63716665818356ms; CPU=3.2740833412390202ms; GPU queue=0.16249995678663254ms; GPU=3.522625018376857ms; target=112.82799998298287ms
start=104.75050000241026ms; CPU=2.6379999762866646ms; GPU queue=0.16137497732415795ms; GPU=3.431124991038814ms; target=121.16466666338965ms
start=113.2320833276026ms; CPU=2.555458340793848ms; GPU queue=0.14920829562470317ms; GPU=3.3999999868683517ms; target=129.5013333146926ms
start=121.55520831583999ms; CPU=2.4205833324231207ms; GPU queue=0.15008330228738487ms; GPU=3.3497500116936862ms; target=137.83799999509938ms
start=129.96879164711572ms; CPU=2.315416670171544ms; GPU queue=0.15704164979979396ms; GPU=3.289249987574294ms; target=146.17466664640233ms
start=138.0397083121352ms; CPU=2.2446666844189167ms; GPU queue=0.14574997476302087ms; GPU=3.251874994020909ms; target=154.5113333268091ms
start=146.63987499079667ms; CPU=2.151041670003906ms; GPU queue=0.1348333025816828ms; GPU=3.201999992597848ms; target=162.84799997811206ms
start=154.90924997720867ms; CPU=2.6448333519510925ms; GPU queue=0.1505416294094175ms; GPU=2.463749988237396ms; target=171.18466665851884ms
start=163.34187498432584ms; CPU=2.586458344012499ms; GPU queue=0.1419166219420731ms; GPU=2.7012500213459134ms; target=179.52133330982178ms
start=171.65208331425674ms; CPU=2.4309166765306145ms; GPU queue=0.1376666477881372ms; GPU=2.576458326075226ms; target=187.85799999022856ms
start=179.89641666645184ms; CPU=2.2937083267606795ms; GPU queue=0.10429162648506463ms; GPU=2.422999998088926ms; target=196.1946666415315ms
start=188.3105416491162ms; CPU=2.425541664706543ms; GPU queue=0.13341664453037083ms; GPU=2.3114999930839986ms; target=204.5313333219383ms
start=196.52612498612143ms; CPU=1.9575833284761757ms; GPU queue=0.29804164660163224ms; GPU=2.000125008635223ms; target=212.86800000234507ms
start=204.8782083147671ms; CPU=1.9420416792854667ms; GPU queue=0.18949995865114033ms; GPU=1.7227500211447477ms; target=221.20466665364802ms
start=213.37158331880346ms; CPU=2.105541672790423ms; GPU queue=0.16191662871278822ms; GPU=1.7735000001266599ms; target=229.5413333340548ms
start=221.6788749792613ms; CPU=1.506916683865711ms; GPU queue=0.1851249544415623ms; GPU=1.8848333565983921ms; target=237.87799998535775ms
start=230.02062499290332ms; CPU=0.9963333432096988ms; GPU queue=0.591416610404849ms; GPU=1.7388750275131315ms; target=246.21466666576453ms
start=238.3448333130218ms; CPU=1.3069166743662208ms; GPU queue=0.3167499671690166ms; GPU=1.6199999954551458ms; target=254.55133331706747ms
start=246.6803333372809ms; CPU=1.1818749771919101ms; GPU queue=0.46691665193066ms; GPU=1.659625006141141ms; target=262.88799999747425ms
start=255.11133333202451ms; CPU=0.8729583350941539ms; GPU queue=0.6288332806434482ms; GPU=1.6129166760947555ms; target=271.2246666487772ms
start=263.2818333222531ms; CPU=0.7634166686329991ms; GPU queue=0.3149166295770556ms; GPU=1.8453333468642086ms; target=279.561333329184ms
start=271.7456666578073ms; CPU=0.6949999951757491ms; GPU queue=0.3588333202060312ms; GPU=1.7528749885968864ms; target=287.89799998048693ms
start=280.1295833196491ms; CPU=1.3632499903906137ms; GPU queue=0.7149166485760361ms; GPU=1.589416671777144ms; target=296.2346666608937ms
start=288.24712499044836ms; CPU=0.6507500074803829ms; GPU queue=0.3623749653343111ms; GPU=1.753749995259568ms; target=304.57133331219666ms
start=296.7651249782648ms; CPU=0.742000003810972ms; GPU queue=0.38687497726641595ms; GPU=1.784749998478219ms; target=312.90799999260344ms
start=305.11570832459256ms; CPU=0.41149999015033245ms; GPU queue=0.38629164919257164ms; GPU=1.7827499832492322ms; target=321.2446666439064ms

Turn 3: first=39.473166660172865 ms; landing=328.1819583498873 ms; target=120 Hz; OS presentation gaps=[0.012504958343924955, 0.008336666680406779, 0.008336833328939974, 0.008336750004673377, 0.008336666651302949, 0.008336625003721565, 0.008336625003721565, 0.00833679165225476, 0.008336750004673377, 0.008336625003721565, 0.008336750004673377, 0.008336708327988163, 0.008336625003721565, 0.008336708327988163, 0.008336625003721565, 0.008336833328939974, 0.008336666680406779, 0.008336583327036351, 0.008336833328939974, 0.008336625003721565, 0.008336750004673377, 0.008336666651302949, 0.008336666680406779, 0.00833679165225476, 0.008336708357091993, 0.008336583327036351, 0.008336750004673377, 0.008336624974617735, 0.008336750004673377, 0.008336666680406779, 0.008336708327988163, 0.008336666680406779, 0.008336624974617735, 0.008336833358043805]; callback delays=[0.0005133750091772527, 0.00051720833289437, 0.0021239166671875864, 0.0024223333166446537, 0.002602624997962266, 0.0026155416562687606, 0.0027142500039190054, 0.0033066250034607947, 0.0033357916690874845, 0.0034234583436045796, 0.00334399999701418, 0.003605041652917862, 0.0036089583300054073, 0.0037213749892544, 0.0037247500149533153, 0.003911875013727695, 0.0032022499945014715, 0.0033862083218991756, 0.004001958324806765, 0.003824374987743795, 0.0035908333375118673, 0.003724833339219913, 0.0037516250158660114, 0.003649916674476117, 0.0047615416697226465, 0.004013374971691519, 0.003763583314139396, 0.0038321666652336717, 0.004574166669044644, 0.0035645416646730155, 0.0034787500044330955, 0.0036890000046696514, 0.003695249994052574, 0.0004400833568070084, 0.00041241664439439774] s; unpresented progress=[0.9662664857152148]

Command execution=18.410374992527068 ms
start=20.396708336193115ms; CPU=2.008833340369165ms; GPU queue=0.5096249806229025ms; GPU=1.2460833240766078ms; target=35.30466667143628ms
start=29.391541669610888ms; CPU=0.9260000078938901ms; GPU queue=0.8145832980517298ms; GPU=1.9254166691098362ms; target=43.64133335184306ms
start=36.97520834975876ms; CPU=1.078666653484106ms; GPU queue=0.5104166339151561ms; GPU=1.3787083444185555ms; target=51.97800000314601ms
start=45.380791678326204ms; CPU=1.1247083311900496ms; GPU queue=0.41587496525608003ms; GPU=1.3516249891836196ms; target=60.31466668355279ms
start=52.52995833870955ms; CPU=1.2340833200141788ms; GPU queue=0.4278333217371255ms; GPU=2.1427499887067825ms; target=68.65133333485574ms
start=60.86408335249871ms; CPU=1.511499984189868ms; GPU queue=0.643166626105085ms; GPU=1.914000022225082ms; target=76.98800001526251ms
start=68.78004167811014ms; CPU=2.1715416514780372ms; GPU queue=0.23841665824875236ms; GPU=1.8587916565593332ms; target=85.32466666656546ms
start=77.11625000229105ms; CPU=2.33424999169074ms; GPU queue=0.25441666366532445ms; GPU=2.0937083172611892ms; target=93.66133334697224ms
start=85.68375001777895ms; CPU=2.17274998431094ms; GPU queue=0.21074997493997216ms; GPU=2.1185000077821314ms; target=101.99799999827519ms
start=93.9549166650977ms; CPU=2.3300416651181877ms; GPU queue=0.21791664767079055ms; GPU=2.0329999970272183ms; target=110.33466667868197ms
start=102.57633333094418ms; CPU=2.6319166645407677ms; GPU queue=0.35516664502210915ms; GPU=2.4715833424124867ms; target=118.67133332998492ms
start=110.92916666530073ms; CPU=2.64641668763943ms; GPU queue=0.22408328368328512ms; GPU=2.725083351833746ms; target=127.0080000103917ms
start=119.22879167832434ms; CPU=2.759791648713872ms; GPU queue=0.22754166275262833ms; GPU=2.8726249875035137ms; target=135.34466666169465ms
start=127.41170835215598ms; CPU=2.826749987434596ms; GPU queue=0.2336666511837393ms; GPU=3.047749982215464ms; target=143.68133334210142ms
start=135.8360000012908ms; CPU=3.0066250183153898ms; GPU queue=0.22912496933713555ms; GPU=3.328249993501231ms; target=152.01799999340437ms
start=144.08966666087508ms; CPU=3.103208349784836ms; GPU queue=0.21924995235167444ms; GPU=3.3292916778009385ms; target=160.35466667381115ms
start=152.47925001312979ms; CPU=3.1503333302680403ms; GPU queue=0.2987082989420742ms; GPU=3.3178333251271397ms; target=168.6913333251141ms
start=160.79491667915136ms; CPU=3.182791668223217ms; GPU queue=0.22604162222705781ms; GPU=3.4074166615027934ms; target=177.02800000552088ms
start=169.163041660795ms; CPU=3.330458333948627ms; GPU queue=0.23104166029952466ms; GPU=3.3854583161883056ms; target=185.36466665682383ms
start=177.29804167174734ms; CPU=2.8491250122897327ms; GPU queue=0.1564582926221192ms; GPU=3.498250007396564ms; target=193.7013333372306ms
start=185.8453750028275ms; CPU=2.827208343660459ms; GPU queue=0.15420830459333956ms; GPU=3.564958315109834ms; target=202.0380000176374ms
start=194.2126666835975ms; CPU=3.388999990420416ms; GPU queue=0.19987497944384813ms; GPU=3.580333315767348ms; target=210.37466666894034ms
start=202.31691666413099ms; CPU=3.448416682658717ms; GPU queue=0.19166662241332233ms; GPU=3.6206250078976154ms; target=218.71133334934711ms
start=210.68516667583026ms; CPU=3.208624984836206ms; GPU queue=0.16208330634981394ms; GPU=3.7308750033844262ms; target=227.04800000065006ms
start=219.09608333953656ms; CPU=3.2619166595395654ms; GPU queue=0.1531666493974626ms; GPU=3.0763333197683096ms; target=235.38466668105684ms
start=227.5017499923706ms; CPU=3.2259166764561087ms; GPU queue=0.1484583190176636ms; GPU=3.714791644597426ms; target=243.7213333323598ms
start=235.66758332890458ms; CPU=3.273458336479962ms; GPU queue=0.18758332589641213ms; GPU=3.744416666449979ms; target=252.05800001276657ms
start=244.00645834975876ms; CPU=4.3832916708197445ms; GPU queue=0.1900416100397706ms; GPU=3.3377083600498736ms; target=260.3946666640695ms
start=252.5161250086967ms; CPU=3.4590416762512177ms; GPU queue=0.18995828577317297ms; GPU=3.3215000003110617ms; target=268.7313333444763ms
start=260.7784166757483ms; CPU=3.3004166616592556ms; GPU queue=0.15404162695631385ms; GPU=3.2708750222809613ms; target=277.06799999577925ms
start=269.30937499855645ms; CPU=3.183708351571113ms; GPU queue=0.1550832821521908ms; GPU=3.1027083459775895ms; target=285.404666676186ms
start=277.4795416626148ms; CPU=4.0915833378676325ms; GPU queue=0.15199996414594352ms; GPU=3.2172500214073807ms; target=293.741333327489ms
start=285.811833338812ms; CPU=3.0873333453200758ms; GPU queue=0.1490832946728915ms; GPU=3.1696250080130994ms; target=302.07800000789575ms
start=294.0823333337903ms; CPU=3.063916665269062ms; GPU queue=0.15049998182803392ms; GPU=3.1447499932255596ms; target=310.4146666591987ms
start=302.63745834236033ms; CPU=3.0591250106226653ms; GPU queue=0.15629161498509347ms; GPU=3.1168750138022006ms; target=318.7513333396055ms
start=310.9752500022296ms; CPU=3.0655416776426136ms; GPU queue=0.14724995708093047ms; GPU=3.1484583450946957ms; target=327.08799999090843ms

Turn 2: first=50.188708322821185 ms; landing=322.90674999239855 ms; target=120 Hz; OS presentation gaps=[0.012504958343924955, 0.008336749975569546, 0.008336625003721565, 0.008336666680406779, 0.00833679165225476, 0.008336541679454967, 0.00833679165225476, 0.008336708357091993, 0.008336749975569546, 0.008336833358043805, 0.008336416649399325, 0.008336750004673377, 0.008336708327988163, 0.008336833328939974, 0.008336541679454967, 0.008336625003721565, 0.008336708327988163, 0.00833679165225476, 0.008336666680406779, 0.008336666680406779, 0.008336708327988163, 0.008336666651302949, 0.008336666680406779, 0.008336708327988163, 0.008336666651302949, 0.008336750004673377, 0.008336708327988163, 0.008336708357091993, 0.008336666651302949, 0.008336708327988163, 0.008336708357091993, 0.008341458335053176]; callback delays=[0.0005884999991394579, 0.0036968333297409117, 0.003341541683766991, 0.0036828750162385404, 0.003601833333959803, 0.0037654583575204015, 0.0028876666619908065, 0.002935708354925737, 0.002629249996971339, 0.0026156250096391886, 0.002521874994272366, 0.0032305833301506937, 0.003072333347517997, 0.0032817500177770853, 0.002969083347124979, 0.002872916666092351, 0.0030008750036358833, 0.0025709583424031734, 0.0022275833471212536, 0.001970250013982877, 0.0022296666575130075, 0.001655250001931563, 0.0018856666865758598, 0.0015782083210069686, 0.0013672916684299707, 0.0015193750150501728, 0.0011187083437107503, 0.0018169583345297724, 0.0011055833310820162, 0.0013888333342038095, 0.0010720833379309624, 0.0005624166515190154, 0.0005361249786801636] s; unpresented progress=[0.02364226587034785, 0.03827860653723329]

Command execution=12.60679165716283 ms
start=14.232666668249294ms; CPU=3.8969999877735972ms; GPU queue=0.6415416428353637ms; GPU=2.820083318511024ms; target=29.346666648052633ms
start=22.77262500138022ms; CPU=2.940583333838731ms; GPU queue=0.9072083048522472ms; GPU=4.826291638892144ms; target=37.68333332845941ms
start=30.56345833465457ms; CPU=3.7514999858103693ms; GPU queue=0.6244583055377007ms; GPU=3.564666665624827ms; target=46.01999997976236ms
start=38.078208308434114ms; CPU=3.778000012971461ms; GPU queue=0.16845829668454826ms; GPU=5.037041672039777ms; target=54.35666666016914ms
start=54.48087499826215ms; CPU=3.4028749796561897ms; GPU queue=0.178416637936607ms; GPU=3.7791666691191494ms; target=71.02999999187887ms
start=62.777916667982936ms; CPU=3.4837499842979014ms; GPU queue=0.27987497742287815ms; GPU=3.5599999828264117ms; target=79.36666664318182ms
start=71.1124166555237ms; CPU=3.134500002488494ms; GPU queue=0.19562497618608177ms; GPU=3.5994166682939976ms; target=87.7033333235886ms
start=79.45316666155122ms; CPU=3.480333340121433ms; GPU queue=0.18008329789154232ms; GPU=3.817083314061165ms; target=96.03999997489154ms
start=87.82091666944325ms; CPU=3.367041645105928ms; GPU queue=0.19558329950086772ms; GPU=3.5427916736807674ms; target=104.37666665529832ms
start=96.12429165281355ms; CPU=3.561874997103587ms; GPU queue=0.2689999819267541ms; GPU=3.4678750089369714ms; target=112.71333330660127ms
start=104.47658333578147ms; CPU=2.6846249820664525ms; GPU queue=0.17533331993035972ms; GPU=3.4952499845530838ms; target=121.04999998700805ms
start=112.80566666391678ms; CPU=2.7367083239369094ms; GPU queue=0.17579164705239236ms; GPU=3.530124988174066ms; target=129.38666666741483ms
start=121.13225000211969ms; CPU=2.4424583243671805ms; GPU queue=0.1741249579936266ms; GPU=3.2820000196807086ms; target=137.72333331871778ms
start=129.49016666971147ms; CPU=2.4075416440609843ms; GPU queue=0.17595832468941808ms; GPU=3.4582499938551337ms; target=146.05999999912456ms
start=137.8664166550152ms; CPU=2.271375007694587ms; GPU queue=0.17549996846355498ms; GPU=3.3025416487362236ms; target=154.3966666504275ms
start=146.1692916636821ms; CPU=3.0192499980330467ms; GPU queue=0.17599997227080166ms; GPU=2.9594999796245247ms; target=162.73333333083428ms
start=154.47154166758992ms; CPU=2.8803333116229624ms; GPU queue=0.1797916484065354ms; GPU=2.4897500115912408ms; target=171.06999998213723ms
start=163.1904583191499ms; CPU=2.741625008638948ms; GPU queue=0.16320828581228852ms; GPU=2.8881250182166696ms; target=179.406666662544ms
start=171.43820831552148ms; CPU=2.5224999990314245ms; GPU queue=0.15420830459333956ms; GPU=2.61724999290891ms; target=187.74333331384696ms
start=179.86620831652544ms; CPU=2.341375016840175ms; GPU queue=0.14608330093324184ms; GPU=2.5712499918881804ms; target=196.07999999425374ms
start=188.20204166695476ms; CPU=2.480833325535059ms; GPU queue=0.15058330609463155ms; GPU=2.2664583229925483ms; target=204.4166666455567ms
start=196.55095832422376ms; CPU=2.0300416508689523ms; GPU queue=0.26691664243116975ms; GPU=2.059749996988103ms; target=212.75333332596347ms
start=204.741291643586ms; CPU=1.8391666817478836ms; GPU queue=0.21545830531977117ms; GPU=1.9405416678637266ms; target=221.08999997726642ms
start=213.04233331466094ms; CPU=1.6155416669789702ms; GPU queue=0.13758332352153957ms; GPU=1.9034583237953484ms; target=229.4266666576732ms
start=221.37258332804777ms; CPU=1.8884166493080556ms; GPU queue=0.27945832698605955ms; GPU=1.5433749940712005ms; target=237.76333330897614ms
start=229.85237499233335ms; CPU=1.1749999830499291ms; GPU queue=0.4034166631754488ms; GPU=1.7491249891463667ms; target=246.09999998938292ms
start=238.1489999825135ms; CPU=1.4414583274628967ms; GPU queue=0.22562497179023921ms; GPU=1.7116250237450004ms; target=254.43666664068587ms
start=246.43266666680574ms; CPU=1.1996249959338456ms; GPU queue=0.5626249767374247ms; GPU=1.6154999902937561ms; target=262.77333332109265ms
start=254.89799998467788ms; CPU=0.8567500044591725ms; GPU queue=0.5969166231807321ms; GPU=1.781124999979511ms; target=271.11000000149943ms
start=263.1510416686069ms; CPU=1.0973749740514904ms; GPU queue=0.517916661920026ms; GPU=1.75012499676086ms; target=279.4466666528024ms
start=271.5127916599158ms; CPU=0.6713749899063259ms; GPU queue=0.2856249629985541ms; GPU=1.7520000110380352ms; target=287.78333333320916ms
start=279.9547083268408ms; CPU=1.2614166480489075ms; GPU queue=0.6277916545514017ms; GPU=1.9248749886173755ms; target=296.1199999845121ms
start=288.2232916599605ms; CPU=0.6204583332873881ms; GPU queue=0.30904164304956794ms; GPU=1.8379166431259364ms; target=304.4566666649189ms
start=296.65220831520855ms; CPU=0.808625016361475ms; GPU queue=0.3623332886490971ms; GPU=1.9735000096261501ms; target=312.79333331622183ms
start=305.01716665457934ms; CPU=0.4501249932218343ms; GPU queue=0.36429165629670024ms; GPU=2.024708315730095ms; target=321.1299999966286ms

Turn 1: first=43.48716666572727 ms; landing=328.1401249987539 ms; target=120 Hz; OS presentation gaps=[0.025010083336383104, 0.008336625003721565, 0.008336750004673377, 0.008336666680406779, 0.008336749975569546, 0.008336666680406779, 0.008336666651302949, 0.008336708357091993, 0.00833679165225476, 0.008336708327988163, 0.008336583356140181, 0.00833679165225476, 0.008336666680406779, 0.008336666651302949, 0.008336708327988163, 0.008336708327988163, 0.008336750004673377, 0.008336750004673377, 0.008336625003721565, 0.008336666680406779, 0.008336666651302949, 0.008336625003721565, 0.008336833328939974, 0.008336708327988163, 0.008336666680406779, 0.008336625003721565, 0.008336708327988163, 0.008336750004673377, 0.008336666651302949, 0.008336750004673377, 0.008336666680406779, 0.008336666651302949]; callback delays=[0.00115387502592057, 0.0017361666832584888, 0.002039999992121011, 0.0017612499941606075, 0.002464458317263052, 0.00258100000792183, 0.0029900000081397593, 0.0030499166750814766, 0.0031848333310335875, 0.003223291685571894, 0.0033431250194553286, 0.0033569583320058882, 0.003508374997181818, 0.0033591249957680702, 0.0036165416822768748, 0.004123583348700777, 0.004332166688982397, 0.003932833351427689, 0.0037511250120587647, 0.0043351666536182165, 0.003946958313463256, 0.0034859583247452974, 0.004483416676521301, 0.003849500004434958, 0.00384458334883675, 0.0035467499983496964, 0.005014333321014419, 0.003722083318280056, 0.0038464583340100944, 0.0035050416772719473, 0.003883750003296882, 0.000474499975098297, 0.0005037083465140313] s; unpresented progress=[0.9299409807943083]

Command execution=11.861750012030825 ms
start=28.29645836027339ms; CPU=1.6409583331551403ms; GPU queue=0.5658332956954837ms; GPU=1.3685000012628734ms; target=51.823666697600856ms
start=36.810541671002284ms; CPU=0.8712499984540045ms; GPU queue=0.3800833073910326ms; GPU=1.9526249961927533ms; target=60.160333348903805ms
start=51.9416666647885ms; CPU=0.9393333457410336ms; GPU queue=0.38837495958432555ms; GPU=1.4871666789986193ms; target=68.49712500115857ms
start=60.271208349149674ms; CPU=1.125708338804543ms; GPU queue=0.31945828231982887ms; GPU=2.3113750212360173ms; target=76.83379168156534ms
start=68.9870000060182ms; CPU=1.1733333521988243ms; GPU queue=0.13979163486510515ms; GPU=2.129250002326444ms; target=85.1704583328683ms
